event_count,trial,seed,query_type,sample_position,query_key,row_count,row_sha256,full_indexes_connect_plus_first_query_ms,no_service_index_connect_plus_first_query_ms,no_correlation_index_connect_plus_first_query_ms,no_lookup_indexes_connect_plus_first_query_ms
50000,6,9743,correlation,12,corr-9743-00007054,6,2350770787a09960dfc0d8f2e0b34d6a0ceb2fc97dc0fcd964132a44c5b148f2,0.179583,0.114083,4.349625,3.969
50000,6,9743,correlation,13,corr-9743-00003963,6,b28887bd99104f11a323179b4ca342a3615af0232ddb59eafa4ece1ce3f3b961,0.159791,0.107417,4.361958,4.132125
50000,6,9743,correlation,14,corr-9743-00003107,6,04a3675b69f9ff392e92b852b8f845009b5c6028be0fc4356d9c6c2bd3405132,0.156042,0.168958,4.15,4.144625
50000,6,9743,correlation,15,corr-9743-00007516,6,36134a7c6c6d2bd3d50d4a4497713f95f0f3787c40c3950c0acf7dbbb409ac07,0.240167,0.13325,4.22225,4.322084
50000,6,9743,correlation,16,corr-9743-00002962,6,b271fb70a892bf2f7ae235498b476ee6f070111da6865720a9abffc4e323903b,0.225209,0.118792,4.196875,4.101417
50000,6,9743,correlation,17,corr-9743-00006999,6,ac7fc74c1059ae8d825dedc968a9c783cecf8126d5d8993b4cf3b9f44c18467b,0.208917,0.110291,4.00475,4.127791
50000,6,9743,correlation,18,corr-9743-00005060,6,26510da35e6cbc25014f95c50607cc409e4c51e8a86b69ca7cbadbf9f3061ac3,0.213125,0.167959,3.993416,4.436459
50000,6,9743,correlation,19,corr-9743-00001623,6,f612b38b5faf8155902cf0d42277e95217de5f9944655811ce00a4b52d553dc3,0.162,0.111833,4.264709,4.099792
50000,7,9844,service,0,svc-0039,246,76b496c4647668a1aee3e56a6501a55b7a2bb81f56fec851d58eac10697512d4,0.457792,4.108708,0.472875,4.298458
50000,7,9844,service,1,svc-0167,252,53ba58ac3dee5917e92ead1a962fbb1ff6a778918e9681fae174703cd2623c8c,0.415334,4.165042,0.502333,4.090667
50000,7,9844,service,2,svc-0101,246,89ce82be8f3d44502ca091be614925fca8dbd0391f9356ad2d14da19f47f601c,0.47875,4.1615,0.580083,4.287667
50000,7,9844,service,3,svc-0144,252,87ea10fedc86b9146496f22874d08807ebecbdb964d4a8f7b70b2d8e34989a5e,0.505792,4.163333,0.414209,4.006667
50000,7,9844,service,4,svc-0071,252,36bd8f2d30088b733ac5cdfe250457b0bcf811475b84e7d1713a4997fed803c5,0.469625,4.221291,0.472875,4.082125
50000,7,9844,service,5,svc-0176,252,bc0973634e910ac24d21793871b38d0639cd7f11f5f7338cf3d0a165ed9e9919,0.4395,4.059,0.500167,4.332125
50000,7,9844,service,6,svc-0075,252,8783aa856e1e732ff78b019df8e8f3d3751f8c72cbe3074d305f8cabb1718abd,0.416708,4.186917,0.489667,4.008375
50000,7,9844,service,7,svc-0150,246,2aa698b4bbc6362e1888872cab3bddd1adc2d663b5e2bb058412a08f9295357f,0.475791,4.075625,0.420959,4.088875
50000,7,9844,service,8,svc-0087,246,504c1471ed8b99e44f1eb49531e6d6395bbd9d84aa05ed64acbd5aa16e23d98d,0.430833,4.084583,0.413,4.038708
50000,7,9844,service,9,svc-0145,246,0bd1890de2d7dfd8704bf1ff15915dec4bc3c6e340313b4cd99b71bfed67febe,0.4105,3.97675,0.481333,3.955916
50000,7,9844,service,10,svc-0138,252,d0e63b2c20f47d34e1955f912fb33020a75ae6984e29ba47c86d4aaf394c9e5a,0.440792,4.133,0.44075,4.030875
50000,7,9844,service,11,svc-0168,252,d608faa2100134ab720ebe2adcb8c1168618603f7b2cdcee499885c612f11081,0.430209,3.993458,0.37725,3.892
50000,7,9844,service,12,svc-0086,252,4843ffceed2d35d4154f17442350613679c3e613c11945c10fb5a45e64c5dad7,0.492542,4.046708,0.498958,4.174208
50000,7,9844,service,13,svc-0161,246,dc26e5495f863e3d1ee9fb4a134183e724fd25cd70faf266eb3c57d694e3aa3b,0.465084,4.056875,0.564834,4.08925
50000,7,9844,service,14,svc-0193,252,ad321bdb70a1fad9c4992b69d706a1e8d2e742378e71aaaa35dca14f2f347988,0.516833,4.095333,0.488708,4.075291
50000,7,9844,service,15,svc-0109,252,a3430e77ba226f22947d22e5db25b8b5b102770c9471bcef4df6801b81795dea,0.454834,3.981,0.396542,4.116583
50000,7,9844,service,16,svc-0099,252,1e9fe862cb9344ce5e7905348bfd6ba5ed8493f5f066275b31e11dcde9832a50,0.466167,4.050959,0.468,4.069042
50000,7,9844,service,17,svc-0000,246,75d5d786782c22cfea6a93fa160df951901c6cc90253cd5ff56c2ea7083fa699,0.383875,4.0405,0.443667,4.223042
50000,7,9844,service,18,svc-0042,252,56652c3cc9d567a5f6c26b344e7e326cb23a6026af74b629e144e2c775b5d0f4,0.489125,4.151375,0.438,4.111667
50000,7,9844,service,19,svc-0129,252,eb5c8fe0b1689f628ca5d439982f0736af2ac089f0a172fb806ba60dbf8cbcd1,0.545958,4.146125,0.434584,4.080875
50000,7,9844,correlation,0,corr-9844-00007658,6,31252e07ff516c4779d98fd438af20c5303c28d526aadfb5a65e1b2daa7c9680,0.219583,0.120791,3.961584,3.998042
50000,7,9844,correlation,1,corr-9844-00002486,6,e72de7afa8b5e4ec864fc3733f1549eebfe57de49de0590d5132844333df02c7,0.193125,0.163417,4.136708,4.0495
50000,7,9844,correlation,2,corr-9844-00005099,6,da98f29509ff1fd7fb1bcf9f8b44d78ba475d709f589b936cb27f107e574dafd,0.173875,0.122292,4.007333,4.040542
50000,7,9844,correlation,3,corr-9844-00005087,6,a3e8395a114ac21ca10fab62b21848b2913fef63dcb6404ec6f38e1f4850cce8,0.235959,0.109708,4.03325,4.177125
50000,7,9844,correlation,4,corr-9844-00004533,6,49f80434503128a398fe84a5b5224771e218fb7717ef5fc773c2cb94473a7a32,0.166084,0.105167,3.843875,3.996375
50000,7,9844,correlation,5,corr-9844-00008130,6,2f8fcb8d1f601da9672b54b99e8d696705e314a4181509e73242ff13d6874aba,0.203791,0.183083,3.93425,4.2
50000,7,9844,correlation,6,corr-9844-00007071,6,e5cfcc379ee875395931a41990aa57510eac61e741cd6c9ecf51125c6d552bd4,0.174625,0.11975,3.945917,4.07325
50000,7,9844,correlation,7,corr-9844-00008108,6,f9b32962bc1fda20ff58b155e0dc46b1df55a7423717f3bccdebe0a8d3574382,0.184333,0.110917,4.0595,4.073083
50000,7,9844,correlation,8,corr-9844-00000906,6,ad4601cd73eff43985a48f70ffd1683e756b14f937a15982e613d0ed319d2670,0.227,0.120375,3.719208,3.987958
50000,7,9844,correlation,9,corr-9844-00006892,6,159856e25200a3d53eb7c77d0e53c55a7f3e01b981c3a24a0a345a26b0b34f94,0.201833,0.152083,3.904042,4.206167
50000,7,9844,correlation,10,corr-9844-00007579,6,0dbd95187134e279fdc5ffdca2a64a75a935737b43b3e283a89c0b138df62546,0.195083,0.118375,3.973667,4.027042
50000,7,9844,correlation,11,corr-9844-00000490,6,c18497c944ebc37c9693e770324dab20b9e159494b6951e27c265806ce2f4d53,0.153958,0.114458,4.037833,3.910125
50000,7,9844,correlation,12,corr-9844-00005560,6,cdec9266f43034b60280f6487a86b693e1e973b3177237e5638ad435a782a5f9,0.177416,0.117584,3.907667,4.178292
50000,7,9844,correlation,13,corr-9844-00002895,6,4590367947f8235804a662e365ef1206d00c4753c5a5ef6e8e29dc7113925a9e,0.160875,0.166333,4.118834,4.005417
50000,7,9844,correlation,14,corr-9844-00002293,6,9722e4fecad195f38ebc672cd2985f2b1c91e3f082820b6e6ce61de65bb42ec8,0.156917,0.111583,3.974,4.005666
50000,7,9844,correlation,15,corr-9844-00002765,6,8768e0bae531bd87c60697b62769418b505b2b9baac99ac9d9a686a08c6e4502,0.16925,0.112542,4.065334,4.12025
50000,7,9844,correlation,16,corr-9844-00002580,6,e174ff364c0617ea0457d4ffdec0f33e169a9df782f0733bcfa6acaea8ed0a2e,0.179292,0.105709,3.945583,4.102667
50000,7,9844,correlation,17,corr-9844-00005925,6,bc5dfb6f4669dd3c69eaa77aa94c63d839326b90bbdfe58a9dc9acb4dbf0451a,0.156959,0.237541,4.294584,4.136917
50000,7,9844,correlation,18,corr-9844-00004135,6,1c44446a81e2a6f25082c127ee470195619a51b94ec509a9d83a4ba39d2fc184,0.162792,0.107042,3.919292,3.969292
50000,7,9844,correlation,19,corr-9844-00003904,6,853fc4ee53c6526a2487307843457aa992de5fb700f1b495cf77803b08d43adf,0.176917,0.111292,4.094458,3.832875
50000,8,9945,service,0,svc-0186,252,aa1661a81cfef89ab4c759ac75ca6c044ce7e6602e72409163bc314cb370060e,0.674083,3.986,0.482,4.0595
50000,8,9945,service,1,svc-0116,252,08a1642985e3c1c773d97ca89cfc4149a0f50786a201de1a578f38bc59973bd8,0.455083,4.269917,0.57725,4.143459
50000,8,9945,service,2,svc-0188,246,8626d278f48aa6d457b03504163dcf573714839f8168dc286a7ba2c0c6a2c96f,0.456458,4.009916,0.375333,4.053291
50000,8,9945,service,3,svc-0080,246,238c6d9f6056907f1fcca95241967e6ce81823fecab8c77248c681a3ff9533f6,0.428416,3.938541,0.414,4.100125
50000,8,9945,service,4,svc-0142,252,eaab19f2e6f3f548dc27fce83c5ae4c80d488419c5546fedd2c977209c869963,0.429875,3.971541,0.467916,4.224083
50000,8,9945,service,5,svc-0093,252,c087c2a8cb3384f19ba4224c92111bf733f58180f4a58563bed75e77fe62901d,0.488125,4.165375,0.47925,4.167708
50000,8,9945,service,6,svc-0156,252,b4e56def70ba879a7cb7d388f935e53a39181a280fd936ba2441ea84e0610425,0.49425,4.007417,0.449791,4.062916
50000,8,9945,service,7,svc-0067,252,7eacba64d540dbaf22af50339a698c26dab08be4c2544bfa3158e92db87c241a,0.467417,4.027084,0.577458,4.056167
50000,8,9945,service,8,svc-0013,246,d85e21cb16d9a9b2b3e24d2b5bddef0e10ba342446563e8cd4dd5cae77a875c5,0.478208,4.167,0.497542,3.998834
50000,8,9945,service,9,svc-0070,252,6c69016b367f2023a73947c4c3b183452a7a73b6cef31041f6dc4c1e3a3c8ae5,0.525125,4.369208,0.539958,4.07775
50000,8,9945,service,10,svc-0168,246,23156c6f86c2c490b084097562df7f463167dc877dbce4b4859987a3b4e8f94d,0.47125,4.126666,0.4005,4.062916
50000,8,9945,service,11,svc-0051,246,879093a0f4ede91562586356bfd3069521ccc56308afcac21056bf5549b9f5a5,0.495791,4.061125,0.47275,4.121917
50000,8,9945,service,12,svc-0181,252,5cec04fad595e9ea14222d58981b3a2dd69443a9392e5d8b4170a0d2ca117151,0.378084,3.91675,0.402959,4.120291
50000,8,9945,service,13,svc-0063,252,d24264d6a440982dbecb7b39955e79d12475ec064dce1b520d3c2948326bb743,0.44625,4.38,0.47325,4.051333
50000,8,9945,service,14,svc-0159,246,6af13cbcdf0f56c7a1786e3bffae03f6b0cb7ee1e4ef4c5ddac531903b40b553,0.446875,4.113667,0.377542,4.05675
50000,8,9945,service,15,svc-0154,246,94236614902b2e9b02ebc1ced153776b37306ae3f1cdd9de7d8050f263ef59a7,0.459833,4.168709,0.39025,4.163625
50000,8,9945,service,16,svc-0155,252,d3c763933ce039f4c376a0644056f20465be368c74770ef7dc8f4a2dbf8177f8,0.397209,3.999292,0.490584,4.21275
50000,8,9945,service,17,svc-0093,252,c087c2a8cb3384f19ba4224c92111bf733f58180f4a58563bed75e77fe62901d,0.452666,4.137125,0.424,4.0555
50000,8,9945,service,18,svc-0191,252,cbf587c0fb255c9191e8bd123bb844dfbcddfd2e5588de3a8880590b1ce373eb,0.446083,3.938334,0.398375,4.084292
50000,8,9945,service,19,svc-0151,252,835af900e8856d57d44d8d320c3a4a5e87376d17560628fde645bca3b178a915,0.474791,4.215459,0.452167,4.122417
50000,8,9945,correlation,0,corr-9945-00003221,6,01d7a5b4c98a6983e1fd304324a75e24bd233b03adc026a9b4f1471df3bbf9e0,0.195,0.140666,3.888833,4.010667
50000,8,9945,correlation,1,corr-9945-00006198,6,42827265952f4a17170e776c93c80f1222a62c7f46c15fd5c9a582f8cf855d48,0.199083,0.120125,3.916375,4.103916
50000,8,9945,correlation,2,corr-9945-00002709,6,5e46483939bacb47125dc6a90f4f5af196f807ee10997dc4ad7eb780b75d1219,0.186333,0.104708,4.019667,4.0875
50000,8,9945,correlation,3,corr-9945-00002988,6,9980df13db402371cdc59130d346f76267e325b0e20eeee21e298a3788a46df4,0.155709,0.107667,3.993,4.121125
50000,8,9945,correlation,4,corr-9945-00004053,6,d9b7ae06baddd49311c1130af65059f6ec69b9e5cf8cfaee7acca8c14005fc8c,0.184333,0.194542,3.942709,4.021791
50000,8,9945,correlation,5,corr-9945-00004257,6,33e6478421fc1e3ccd513d5d0e03b92cc376ae8a47aedba53d38f6893d8eb78e,0.198,0.133792,3.994291,3.966083
50000,8,9945,correlation,6,corr-9945-00000859,6,4667409be416f64388e5ce619807cc6bd721a7fcca70affeb0c7894f56d70552,0.151583,0.105166,3.9495,3.7435
50000,8,9945,correlation,7,corr-9945-00008329,6,b9220a0c9214c3be06dfd7e4faf52498ce5b862dae82e53c20c480a6aea09d25,0.1445,0.104583,3.824792,3.954334
50000,8,9945,correlation,8,corr-9945-00006971,6,3dda9aab09113a9c39a471f05a2b6ac324a66423bff033c86bdb8990da0f05b4,0.202667,0.20375,4.376,4.211417
50000,8,9945,correlation,9,corr-9945-00007173,6,081a0858f81093b392b7769fca14aaa59a4470b7e31d132b5c66d5c46e6a15de,0.197416,0.1115,4.073167,4.201041
50000,8,9945,correlation,10,corr-9945-00007087,6,c44bbafc37c10bd79f990791474c852a1d9574c68b51c929c98ae4f2276f5ddb,0.225459,0.128458,4.014708,3.9235
50000,8,9945,correlation,11,corr-9945-00008116,6,28d129eb73ae4d946b9fb1e4d3dfe028c6071acb7f80c2edcd1bdd95fe33fb9d,0.171542,0.109541,3.798125,4.087958
50000,8,9945,correlation,12,corr-9945-00004101,6,05216bd8c758f5baa0dd23faca99703d62d3094c5ec81bdd0ee954e98d3dfd23,0.19375,0.189208,3.972667,4.040166
50000,8,9945,correlation,13,corr-9945-00004857,6,8924a607fd57199398d5ac5943e688522232aa42ae92acb53b702380ed291cad,0.185916,0.110917,3.941292,4.09175
50000,8,9945,correlation,14,corr-9945-00001217,6,4dddee8792d3e10a55ecd442458018ea99e822e261c6491cf5d527e5d46eb8e3,0.148875,0.108458,3.944625,3.815917
50000,8,9945,correlation,15,corr-9945-00002326,6,4e398f9448b39851f44b2ecfdad450a5f124bba0b780cc944c23269b2ee48799,0.173167,0.109458,3.957333,4.346625
50000,8,9945,correlation,16,corr-9945-00000253,6,123842894a24f2b886eae416f5d8198b15d08136b3f251e49fc0e7af5745fa0d,0.251667,0.178375,4.866125,4.454167
50000,8,9945,correlation,17,corr-9945-00003843,6,99511534f375eb827a857529d2e76a4ab2ec948ea642f50c8ed88147175f7d7b,0.191209,0.114542,4.26125,4.381958
50000,8,9945,correlation,18,corr-9945-00004909,6,01c71b056a94b0dd4c2392a403d2a972ca4cceb1364ac545fc2fc80a47ed8427,0.27775,0.142834,4.331375,4.138125
50000,8,9945,correlation,19,corr-9945-00002755,6,9f17d1c1592f94bab93990be1ddf67bf2b1961e8097c3dd398b0ae5099569f96,0.255167,0.140458,4.695,4.474
50000,9,10046,service,0,svc-0095,252,b631990686e02c82146d2ec454975f0150e0b4161d33f1e388bdc50b0e7cb8c2,0.67225,4.406667,0.533792,4.345459
50000,9,10046,service,1,svc-0147,246,ae6c18a398c8e588bedc3f43182cebade5285eb8deee1dca09e54dd77eec5c19,0.464084,4.152291,0.706042,3.890917
50000,9,10046,service,2,svc-0019,252,266794cd99e05e20144f5332c9e93923a2e65694d91735520436ab50f5c8d01f,0.6005,4.072458,0.501,4.201875
50000,9,10046,service,3,svc-0128,246,33c1e9e0ded0d70d12662826887ef22e67142cbabacf57efc41e4eb66c67a10b,0.449584,4.194417,0.524,4.043875
50000,9,10046,service,4,svc-0137,252,7a6e2b29dff969df9b563e3351a7f601e213591412356e6e8e89a358a1c83824,0.546042,4.033167,0.489417,4.250625
50000,9,10046,service,5,svc-0035,246,53067b42846001ba333cc2143124fadb7e2b0466b272eccfd49bb9f4f98b323b,0.45125,4.013667,0.450208,3.935333
50000,9,10046,service,6,svc-0179,252,0a052ba126605d14eb7ef77a260319240c7f46b617bc9358b9e2394a35cc6cfb,0.510792,4.113,0.594083,4.095041
50000,9,10046,service,7,svc-0173,252,b8b58594a2c0d311990648655dac592f1af6e175456494313b88c6fbb502dc05,0.410334,4.292292,0.427458,4.089708
50000,9,10046,service,8,svc-0029,252,70c41699d108144038baefb7be96cab9d150065503239e2dcb2d081636c8ad7f,0.56175,7.032667,1.257417,5.785041
50000,9,10046,service,9,svc-0155,252,796b8d2878996614ff786ebfa7087e4624745b0f52bb795217f3a36a63545cd3,0.534792,4.379708,0.454375,4.095708
50000,9,10046,service,10,svc-0064,246,a34c0ae0055395bbee4890d357a959cd6fabbe044c3b42f8cc73e5a63b2e0669,0.522084,4.617291,0.66875,4.351916
50000,9,10046,service,11,svc-0109,246,b272997d52016003ccd5c1515ac917a8ec67b1cafbc33f01646e358d9f0fffeb,0.488292,4.563583,0.446916,4.397666
50000,9,10046,service,12,svc-0058,252,1478c7c4f826be9739aa709ab2587f74ab9821283ff61549239f5e02b0c0363d,0.615958,4.586917,0.61075,4.730708
50000,9,10046,service,13,svc-0135,252,6a5e3d1963825df0b97ed2ed8b7f5360ee4f34e33cbebe5bec6c82812b23ead4,0.544333,3.94175,0.4075,4.643917
50000,9,10046,service,14,svc-0122,252,fbe49b0f6da01128c431ed662cc31f5384521ca5b8293068e1bd270a33a0c19c,0.627167,4.714167,0.631833,4.521583
50000,9,10046,service,15,svc-0033,252,e4131d25a03dda601f0d5ef00c3862f2ef535ac30d543fd4559e04b8b5b57ade,0.478625,4.566375,0.490416,4.456792
50000,9,10046,service,16,svc-0165,252,a7590cda478eaa60db325c8f853e024e855dbe20556b77d94d032df7b55da17f,0.415625,3.9565,0.418709,3.952625
50000,9,10046,service,17,svc-0135,252,6a5e3d1963825df0b97ed2ed8b7f5360ee4f34e33cbebe5bec6c82812b23ead4,0.416583,3.94825,0.364708,3.814792
50000,9,10046,service,18,svc-0149,252,b8b3cbdaf9354a36fd395645d38fc1cabfc1d9685bee2de2795b190694f6b6ef,0.347708,3.8135,0.393958,4.446958
50000,9,10046,service,19,svc-0008,252,5a4e1eb52d97af2f0829dfa86802ea22db8ddb36c449f5f330745417fa895a07,0.409917,3.902458,0.665458,4.347125
50000,9,10046,correlation,0,corr-10046-00006836,6,dd9ce664c482f8f385fd9798e4828a63fb24c880c83cafcaeee202bcb297948b,0.168709,0.107166,5.260833,3.880959
50000,9,10046,correlation,1,corr-10046-00000734,6,bea9ebbd94492d05c5b9f835e6e1254b3e5af892a2925f2942a921e102d19849,0.309875,0.149167,4.318667,3.818834
50000,9,10046,correlation,2,corr-10046-00001469,6,37f3a32ecaf722b006ee2319ef6818a0deb84dd58b4fe6b2c82cb508c5506a1d,0.138708,0.093791,3.847625,4.154542
50000,9,10046,correlation,3,corr-10046-00002527,6,bdb4b50ad2f086414913aa759214e4746d9e80b24e534a53781b2d845092d025,0.161667,0.228042,4.262667,4.273834
50000,9,10046,correlation,4,corr-10046-00006085,6,c669925fc13586155b6b1692fa485bb38589568fe09fda54e69e89147fd20b7e,0.176167,0.1105,3.938083,3.987917
50000,9,10046,correlation,5,corr-10046-00000949,6,a12f1ce3f809b8aa4c2959fd7df04e36c7e58010eac36c185e13cb1804c9af58,0.13675,0.100542,3.825125,3.989625
50000,9,10046,correlation,6,corr-10046-00000931,6,148e369db1ba0d506b7407441bd2e30e955c3113c7cb34dd27b603df9f258d29,0.133625,0.09875,3.938791,3.857625
50000,9,10046,correlation,7,corr-10046-00007286,6,9d05297ff81e50a87ab17116bbf8a592e416de0d1710d1664de836a55baa1e81,0.360583,0.158875,3.798209,4.511208
50000,9,10046,correlation,8,corr-10046-00000632,6,443c0500f4a6ad21fd1aeb02ec98b7c03b4c251bcf4755d10abb5176b92796c0,0.178875,0.112875,4.027083,4.153125
50000,9,10046,correlation,9,corr-10046-00005700,6,f9a342702450fcfdca007b2ceb2919d11a5cba88018014b27e50d9dc5e0aa94f,0.146,0.10175,4.38475,3.771625
50000,9,10046,correlation,10,corr-10046-00006505,6,499af6f678b0b4337bc75c6f7f72db8ea39dd4393f42d31bcd599b2fd4574266,0.281667,0.162,4.409583,4.522458
50000,9,10046,correlation,11,corr-10046-00007649,6,580a240230bc8c73e3e299793432c8b0f360f24470d086044a264f042475c805,0.177292,0.24175,4.261167,4.274917
50000,9,10046,correlation,12,corr-10046-00000773,6,67b99034cc17a334c72608356074b1c688fc3861941175651617498b74cb068a,0.145708,0.106625,3.885166,3.924834
50000,9,10046,correlation,13,corr-10046-00007955,6,d333a874f55012a4a75d9c4d70146b30367274ea6b58400b271aff6d19d646c2,0.25525,0.137125,4.095833,4.27175
50000,9,10046,correlation,14,corr-10046-00005586,6,d438feb859a68c3d144693e82b1eda99fbc1da2b5a4718ab2c8ee8a1395a1670,0.249542,0.144167,4.251542,4.191291
50000,9,10046,correlation,15,corr-10046-00002351,6,defa7d0c7d6134ed7c74027a2d73f20a0fe039260a31f1e3c488ef04759f198b,0.258083,0.255041,4.140375,4.464833
50000,9,10046,correlation,16,corr-10046-00000302,6,ced36c8fe24614de998056b68c08b1656ffed1b50ff9f40f13c351fe04573ce2,0.22925,0.139208,4.145333,4.273458
50000,9,10046,correlation,17,corr-10046-00007287,6,a94361fce7b353421f50e43f2d6ef4776eba85284f32a2603d312f6113d735a5,0.288959,0.12525,4.047917,4.167
50000,9,10046,correlation,18,corr-10046-00008061,6,584ab3fdcfb97c4289ce62576281201fa3ab940ccee8a79f5ec4ae31471bd1bf,0.280667,0.210667,4.071375,4.129125
50000,9,10046,correlation,19,corr-10046-00006536,6,13ebf90269307d4e59fcb6ba8122d38cf23feb9a7464a6187d8577a1c320576c,0.260042,0.246375,4.196792,4.3905
50000,10,10147,service,0,svc-0078,246,49c4d7d57c1455075d7b4bd7d82f270b5e3f8c8964f5bf8b9315afd3f415ee30,0.611,4.099459,0.562209,4.481917
50000,10,10147,service,1,svc-0016,252,996cb2800c389e17d0bf88480b1e96c1b47ed2219ea1f3ffa5bbd3d3ecc752f6,0.680334,4.549667,0.741084,4.457375
50000,10,10147,service,2,svc-0022,252,c05e77aa28be5c66da67ddea00e1a0c71eb1d8ddc5f981348e3ada5cdf6155b1,0.473708,4.291916,0.548667,4.339708
50000,10,10147,service,3,svc-0007,252,2e1da5e7cb67c2bb10053c19b07b040ec6f39f19d4d447ae62d8458ac580ad4a,0.482375,4.288667,0.582291,4.366042
50000,10,10147,service,4,svc-0124,252,667680e351e5bdfb27a0fdf0ca9a0ab2142db9082cb25102742135a88a3f8fbe,0.440584,4.49125,0.400292,4.092167
50000,10,10147,service,5,svc-0121,246,c789794c641868ee7b116592903048589a73a7754843257c0747c2a37cfdedae,0.443083,4.15875,0.418167,4.332042
50000,10,10147,service,6,svc-0150,252,63aee16259c078dca192ad5aa34e5c64c30fe0736f3dc41f72851499f7783a8d,0.390833,4.084333,0.492542,4.276166
50000,10,10147,service,7,svc-0140,252,bbb10858f9b10ad6c2b788a1aa98ec908bb0a31036b7a30bb28c1147e479b0a6,0.521375,4.373791,0.454667,4.075166
50000,10,10147,service,8,svc-0177,252,ff6a330e8116bdf18ca053b2cf052878e70f0fa272cbf9c4b8d12848d628c9ad,0.461542,4.30875,0.412583,4.166833
50000,10,10147,service,9,svc-0069,252,e2f90b4e8cb1e2fdc2f0ec2432e9d49c542bec3d1da47d562ceb464e9d8c0d02,0.534958,4.379084,0.496,4.241542
50000,10,10147,service,10,svc-0048,246,e34c538f8df17d61cbeec3a6743283268f649de6fc86cab852428226725e5f43,0.454833,4.203417,0.479083,4.311667
50000,10,10147,service,11,svc-0017,252,21b3672bc4a4d7245756c12bc65d6baadc544ace41ad63c30667f14d3a4b967e,0.472042,4.231667,0.472125,4.178666
50000,10,10147,service,12,svc-0036,252,7e6d5773e1c0e646ddecf98b55aea3751858226755899df9107bef6e9959515f,0.435167,4.145708,0.440791,4.105625
50000,10,10147,service,13,svc-0164,252,0220ac55f152eec57c3369f792b770d98b43e0b5f966a37ff4adde6e250ce28b,0.454875,4.281958,0.495875,4.368125
50000,10,10147,service,14,svc-0014,246,84ce8867819f1c70e3fbfab9a22e4438da66c8c4065cf09aad9ad3e72dce1dca,0.351833,4.01475,0.428875,4.126583
50000,10,10147,service,15,svc-0081,252,80e8db6fc40332491fd1cda903de84e6ddcf7587e0d91ceff41d5cd70fc7a349,0.50875,4.337708,0.428834,4.322125
50000,10,10147,service,16,svc-0084,252,c57ded57749516ce80b270278a7ad641903a48bdde165fd9ce6d8ae819e8c134,0.510333,4.311458,0.418875,4.060209
50000,10,10147,service,17,svc-0183,252,f32a868f4b211024ded1096d9a205ded2e6433aac97d2fbe9251abc6ea7aaafe,0.551292,4.421792,0.479042,4.211291
50000,10,10147,service,18,svc-0040,252,3ed38bd8cffdb3841661e00e734e1f2b08ed0de236a015ffb3749b97dc8f8f16,0.467166,4.066333,0.473125,4.391125
50000,10,10147,service,19,svc-0069,252,e2f90b4e8cb1e2fdc2f0ec2432e9d49c542bec3d1da47d562ceb464e9d8c0d02,0.503375,4.226208,0.50925,4.204209
50000,10,10147,correlation,0,corr-10147-00004046,6,a33948057d88e02473938c9277fba59ac5696dfeabcebfd67458bd1e0e74f31d,0.166625,0.110584,4.065541,4.191667
50000,10,10147,correlation,1,corr-10147-00004089,6,678644fa8120722802021e2ea83cc9263fa4966eaffa12541142916dae878087,0.167583,0.106125,3.887,4.289166
50000,10,10147,correlation,2,corr-10147-00003055,6,69fac3f640aaf3fe00f2a2bed726501abf358e340f1cbd452f18c1e1d796e9de,0.197709,0.198708,4.16925,4.284458
50000,10,10147,correlation,3,corr-10147-00004112,6,13c7d5d183d14b6cf01f42033fa31eca7848e264eafb4cfec15c01381e013e88,0.151584,0.112375,4.118208,4.104625
50000,10,10147,correlation,4,corr-10147-00007987,6,28b98422df8f39b2c4872cc7e9d6aff3d3ae681ab250b76bb322dcb8000d6968,0.260042,0.153458,4.180709,4.350458
50000,10,10147,correlation,5,corr-10147-00006541,6,c156e6d4d1d4c16a589a38e61c9ef961e264f1e5a8350fd76e2c8831874437cb,0.194625,0.119458,3.91275,4.259333
50000,10,10147,correlation,6,corr-10147-00005770,6,9cdc482e0540bcd208b7b816de1c232c82f15ff246d96ad5c2dea603399f4c6c,0.169667,0.165958,4.200792,4.192625
50000,10,10147,correlation,7,corr-10147-00002276,6,552777d0dbd6e475e67942541c1166fcecc30ac1d694aea60fd7354356b9c38f,0.184625,0.118584,4.033584,4.175583
50000,10,10147,correlation,8,corr-10147-00004905,6,225427692e1f114203f1384b84e208ff3e67aac53516c753c08ee3619a33bafd,0.174375,0.106667,4.08775,4.223584
50000,10,10147,correlation,9,corr-10147-00002056,6,20506a35a85c7c93e95c42f480ec1a50f9054e9c6b15d55ee940b186f33fed90,0.173708,0.105875,4.093042,4.316417
50000,10,10147,correlation,10,corr-10147-00007568,6,4cd9a2a50d4db6c59add8a6595c1397a47cbe20a99eed7fd60f35776edb34ac9,0.184208,0.203166,4.108208,4.294833
50000,10,10147,correlation,11,corr-10147-00002280,6,a6b3bf4eca42c2ccb8fb4a571ab1e223f28510417ec4c37af5398b54a1dbca7e,0.186167,0.111333,4.128625,4.441875
50000,10,10147,correlation,12,corr-10147-00002884,6,536ed31ff42fed1eaf41b14087b962fd3e1eff2dfb4b55b075eab0e3cb54a1f7,0.152292,0.10425,4.086708,4.009792
50000,10,10147,correlation,13,corr-10147-00000175,6,43e5a1390cb093eac7113c0f4654cc565462d010175bdc45336bce52c418ae78,0.176334,0.104417,4.042166,4.321375
